english	translation	category	sub_category	source
Odd Mushroom, why are you here with us?	奇特蘑菇，你为什么和我们在一起？	dialogue	Making Friends with My Arm	Player
Oh, Mother's been annoying me for years. He doesn't care about anything except fighting. Whatever I invent for him, he ignores it completely if he can't use it in combat.	哦，母亲这些年来一直烦我。他除了战斗什么都不关心。我为他发明的东西，只要不能用于战斗，他就完全忽视。	dialogue	Making Friends with My Arm	Odd Mushroom
That's why he dismissed My Arm's farming expertise too. He's really holding Weiss back. Trolls should aspire to be more than just lumbering monsters.	这也是为什么他否定了'我的手臂'的农业专长。他确实在拖Weiss的后腿。巨魔应该追求比笨重怪物更高的目标。	dialogue	Making Friends with My Arm	Odd Mushroom
Mother won't change himself, and none of us are strong enough to force him, especially with Don't Know What guarding him... but maybe My Arm can help.	"母亲不会改变自己，我们也没有足够的力量强迫他，尤其是有""Don't Know What""保护他...但也许""我的手臂""能帮忙。"	dialogue	Making Friends with My Arm	Odd Mushroom
It sounds like you want My Arm to overthrow Mother for you.	"听起来你想让""我的手臂""为你推翻母亲。"	dialogue	Making Friends with My Arm	Player
I deplore violence. No, I want Mother to let Snowflake marry My Arm, instead of marrying Don't Know What. Snowflake's smart, and she'll rule us better.	"我谴责暴力。不，我希望母亲让雪花嫁给""我的手臂""，而不是嫁给""Don't Know What""。雪花很聪明，她会更好地统治我们。"	dialogue	Making Friends with My Arm	Odd Mushroom
But if she marries Don't Know What, he'll insist on ruling Weiss himself like Mother does - and he's no better than Mother. So I'd rather My Arm stayed here and married Snowflake.	但如果她嫁给'不知道什么玩意'，他会像母亲一样坚持要自己统治魏斯——而且他并不比母亲好。所以我宁愿'我的手臂'留在这里，娶雪花。	dialogue	Making Friends with My Arm	Odd Mushroom
The choice should be from my heart, not from anyone else - though I like this plan very much!	选择应该由我的心来决定，而不是别人——不过我非常喜欢这个计划！	dialogue	Making Friends with My Arm	Snowflake
My Arm like plan too. My Arm marry Snowflake, an' she become boss of town, an' My Arm teach town to farm goutweed. Yup, good plan.	'我的手臂'也喜欢这个计划。'我的手臂'娶雪花，她成为镇子的首领，'我的手臂'教镇子种植痛风草。是的，好计划。	dialogue	Making Friends with My Arm	My Arm
So we will need Mother to gain respect for My Arm, so that he'll consent to the marriage.	所以我们需要让母亲尊重'我的手臂'，这样他才会同意这桩婚事。	dialogue	Making Friends with My Arm	Odd Mushroom
How can we get Father to respect My Arm? He likes Don't Know What because Don't Know What is strong, but My Arm is... different.	我们怎样才能让父亲尊重'我的手臂'？他喜欢'不知道什么玩意'是因为'不知道什么玩意'很强壮，但'我的手臂'是...不同的。	dialogue	Making Friends with My Arm	Snowflake
Can I kill Mother? That usually solves problems in quests.	我能杀了母亲吗？通常这在任务里能解决问题。	dialogue	Making Friends with My Arm	Player
I would prefer you not to kill Father. He is cruel, but he is my blood.	我希望你不要杀父亲。他很残忍，但他是我血亲。	dialogue	Making Friends with My Arm	Snowflake
Let's not have any unnecessary killing.	我们别搞不必要的杀戮。	dialogue	Making Friends with My Arm	Odd Mushroom
Can My Arm fight Mother?	'我的手臂'能跟母亲打吗？	dialogue	Making Friends with My Arm	Player
He really big though.	不过他真的很大。	dialogue	Making Friends with My Arm	My Arm
I do not think that would be wise, dear.	我认为那样做并不明智，亲爱的。	dialogue	Making Friends with My Arm	Snowflake
Can My Arm fight Don't Know What?	'我的手臂'能跟'不知道什么玩意'打吗？	dialogue	Making Friends with My Arm	Player
He look dumb, but he kinda big.	他看起来傻，但他块头不小。	dialogue	Making Friends with My Arm	My Arm
He is dumb, but he is big. I think this would not work.	他是傻，但他块头大。我认为这行不通。	dialogue	Making Friends with My Arm	Snowflake
Does Mother respect anything except fighting?	母亲除了战斗还尊重其他东西吗？	dialogue	Making Friends with My Arm	Player
Mother's strength saved this tribe, in the past. That's how he became chief. He truly believes that if our chief is not physically strong, we will die out.	母亲的力量在过去拯救了这个部落。他就是那样当上首领的。他真心相信如果我们的首领身体不够强壮，我们就会灭绝。	dialogue	Making Friends with My Arm	Odd Mushroom
You see, we have not always lived in Weiss. We used to live further south, near the dwarf town they call Keldagrim, until we were driven out...	你看，我们并不是一直都住在Weiss。我们以前住在更南边，靠近一个叫凯尔达格林城的矮人城镇，直到我们被赶出来……	dialogue	Making Friends with My Arm	Odd Mushroom
That Wise Young Man drove us out into the barren icy mountains. Without Mother's strength to overcome obstacles and catch food, I believe we would have perished.	那个聪明的年轻人把我们赶到了荒凉的冰山上。如果没有母亲的力量来克服障碍和捕捉食物，我相信我们早就灭亡了。	dialogue	Making Friends with My Arm	Odd Mushroom
Did you say the dwarves called that human the 'Wise Young Man'?	你刚才说矮人们把那个人类叫做'聪明的年轻人'？	dialogue	Making Friends with My Arm	Player
Yes, that's right. They treated him as a great hero after he drove us out of our tunnels.	没错。他把我们赶出地道后，他们把他当大英雄看待。	dialogue	Making Friends with My Arm	Odd Mushroom
I know that Wise Young Man you mentioned! I did a quest with him where we saved a fishing colony. He's the Wise Old Man now.	我认识你提到的那个聪明的年轻人！我和他一起做了一个任务，我们拯救了一个渔村。他现在是老智者了。	dialogue	Making Friends with My Arm	Player
You know the mortal enemy of our people! What did you do in the fishing colony with him?	你认识我们族人的死敌！你和他在渔村做了什么？	dialogue	Making Friends with My Arm	Snowflake
We killed a lot of trolls.	我们杀了很多巨魔。	dialogue	Making Friends with My Arm	Player
Very well. That Wise Young Man killed many of our people, and I am disappointed that you worked with him, but I shall overlook it for My Arm.	很好。那个聪明的年轻人杀了我们很多人，我很失望你和他合作，但为了'我的手臂'，我会忽略这件事。	dialogue	Making Friends with My Arm	Snowflake
So if you all hate dis old man, how about My Arm kill him? Then Mother gonna really like My Arm! Old human sounds easy to kill.	既然你们都恨这个老家伙，那让'我的手臂'杀了他怎么样？那样母亲肯定会喜欢'我的手臂'！老人类听起来很容易杀。	dialogue	Making Friends with My Arm	My Arm
I did some fishing and fetched some stuff.	我钓了些鱼，取了些东西。	dialogue	Making Friends with My Arm	Player
Very well. That Wise Young Man killed many of our people, and I am glad that you are different from him.	好吧。那个聪明的年轻人杀了我们很多族人，我很高兴你跟他不一样。	dialogue	Making Friends with My Arm	Snowflake
Yes! If you kill the human who drove us out from the Keldagrim tunnels, Mother will call you a hero and be pleased for you to marry Snowflake. Can you go and do it?	对！如果你杀了那个把我们赶出凯尔达格林城地道的人类，母亲就会称你为英雄，并乐意让你娶雪花。你能去办吗？	dialogue	Making Friends with My Arm	Odd Mushroom
No, My Arm can't kill the Wise Old Man! The Wise Old Man is far too powerful.	不，'我的手臂'不能杀老智者！老智者太强大了。	dialogue	Making Friends with My Arm	Player
Dat a shame. But he know you, [player name], an' you helped him in fishy colony place. Maybe you ask him a favour now?	那太可惜了。但他认识你，[player name]，你在渔村地方帮过他。也许你现在可以请他帮个忙？	dialogue	Making Friends with My Arm	My Arm
You're suggesting I ask him to let you kill him, just so that you can marry Snowflake?	你的意思是让我请他让你杀了他，好让你能娶雪花？	dialogue	Making Friends with My Arm	Player
Ah, no. He surely won't agree to die. But perhaps he can pretend he's dead, while My Arm tricks Mother into believing it. Can you ask him, [player name]?	啊，不。他肯定不会同意去死。但也许他可以假装死了，而'我的手臂'骗母亲相信了。你能问问他吗，[player name]？	dialogue	Making Friends with My Arm	Odd Mushroom
This is a very strange request!	这个请求还真奇怪！	dialogue	Making Friends with My Arm	Player
Please ask him, [player name]! For me and My Arm!	请问问他，[player name]！为了我和'我的手臂'！	dialogue	Making Friends with My Arm	Snowflake
I'll be back in a moment.	我马上回来。	dialogue	Making Friends with My Arm	Player
Snowflake can leave with us. Then she and My Arm can be together, in the Troll Stronghold.	雪花可以和我们一起离开。这样她和'我的手臂'就能在一起了，在巨魔要塞。	dialogue	Making Friends with My Arm	Player
Um... thank you for the offer, but...	呃……谢谢你的提议，但是……	dialogue	Making Friends with My Arm	Snowflake
Ah. Mother is our chief, and as his daughter, Snowflake is the heir to the throne of Weiss. So Snowflake or her future husband will rule this town. My Arm may be a charming chappy...	啊。母亲是我们的酋长，作为他的女儿，雪花是魏斯王位的继承人。所以雪花或她未来的丈夫将统治这个镇子。'我的手臂'可能是个迷人的家伙...	dialogue	Making Friends with My Arm	Odd Mushroom
T'anks, mushroom troll.	谢谢，蘑菇巨魔。	dialogue	Making Friends with My Arm	My Arm
... but Snowflake shouldn't be expected to run away from Weiss, abandoning what's hers. No, we should try to keep My Arm here.	...但雪花不应该被期望逃离魏斯，放弃属于她的东西。不，我们应该努力让'我的手臂'留在这里。	dialogue	Making Friends with My Arm	Odd Mushroom
Have you asked the Wise Old Man to help us? We only need him to pretend to be dead, so My Arm can claim credit for killing him, and impress Father.	你问过老智者来帮我们了吗？我们只需要他假装死了，这样'我的手臂'就能声称杀了他，给父亲留下好印象。	dialogue	Making Friends with My Arm	Snowflake
