english	translation	category	sub_category	source
Scale the Catherby cliff Requires: <colNum0>Level <Num0> Strength</col>, <colNum1>level <Num1> Agility</col>	攀爬凯瑟比悬崖<br>需要：<colNum0><Num0>级力量</col>，<colNum1><Num1>级敏捷</col>	interface	generalUI	skillGuide
Cross the River Lum to Al Kharid Requires: <colNum0>Level <Num0> Strength</col>, <colNum1>level <Num1> Agility</col>	穿越仑河前往阿尔卡里德城<br>需要：<colNum0><Num0>级力量</col>，<colNum1><Num1>级敏捷</col>	interface	generalUI	skillGuide
Escape from the Water Obelisk island Requires: <colNum0>Level <Num0> Strength</col>, <colNum1>level <Num1> Agility</col>	从水方尖碑岛脱身<br>需要：<colNum0><Num0>级力量</col>，<colNum1><Num1>级敏捷</col>	interface	generalUI	skillGuide
Karamja crossing south of volcano Requires: <colNum0>Level <Num0> Strength</col>, <colNum1>level <Num1> Agility</col>	穿越卡拉姆詹火山南侧<br>需要：<colNum0><Num0>级力量</col>，<colNum1><Num1>级敏捷</col>	interface	generalUI	skillGuide
Cross cave south of Dorgesh-Kaan Requires: <colNum0>Level <Num0> Agility</col>, <colNum1>level <Num1> Strength</col>, <colNum2>Death to the Dorgeshuun</col>	穿越多格舒恩南侧洞穴<br>需要：<colNum0><Num0>级敏捷</col>，<colNum1><Num1>级力量</col>，<colNum2>多格舒恩之死</col>	interface	generalUI	skillGuide
Swamp lizard Requires: <colNum0>Level <Num0> Attack</col>, <colNum1>level <Num1> Magic</col>	沼泽蜥蜴<br>需要：<colNum0><Num0>级攻击</col>，<colNum1><Num1>级魔法</col>	interface	generalUI	skillGuide
Orange salamander Requires: <colNum0>Level <Num0> Attack</col>, <colNum1>level <Num1> Magic</col>	橙色蝾螈<br>需要：<colNum0><Num0>级攻击</col>，<colNum1><Num1>级魔法</col>	interface	generalUI	skillGuide
Red salamander Requires: <colNum0>Level <Num0> Attack</col>, <colNum1>level <Num1> Magic</col>	红色蝾螈<br>需要：<colNum0><Num0>级攻击</col>，<colNum1><Num1>级魔法</col>	interface	generalUI	skillGuide
Black salamander Requires: <colNum0>Level <Num0> Attack</col>, <colNum1>level <Num1> Magic</col>	黑色蝾螈<br>需要：<colNum0><Num0>级攻击</col>，<colNum1><Num1>级魔法</col>	interface	generalUI	skillGuide
Tecu salamander Requires: <colNum0>Level <Num0> Attack</col>, <colNum1>level <Num1> Magic</col>	特库蝾螈<br>需要：<colNum0><Num0>级攻击</col>，<colNum1><Num1>级魔法</col>	interface	generalUI	skillGuide
Bronze cannon Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>level <Num1> Sailing</col>	青铜大炮<br>需要：<colNum0><Num0>级建筑</col>，<colNum1><Num1>级航海</col>	interface	generalUI	skillGuide
Iron cannon Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>level <Num1> Sailing</col>	铁制大炮<br>需要：<colNum0><Num0>级建筑</col>，<colNum1><Num1>级航海</col>	interface	generalUI	skillGuide
Steel cannon Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>level <Num1> Sailing</col>	钢制大炮<br>需要：<colNum0><Num0>级建筑</col>，<colNum1><Num1>级航海</col>	interface	generalUI	skillGuide
Mithril cannon Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>level <Num1> Sailing</col>	秘银大炮<br>需要：<colNum0><Num0>级建筑</col>，<colNum1><Num1>级航海</col>	interface	generalUI	skillGuide
Adamant cannon Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>level <Num1> Sailing</col>	精金大炮<br>需要：<colNum0><Num0>级建筑</col>，<colNum1><Num1>级航海</col>	interface	generalUI	skillGuide
Rune cannon Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>level <Num1> Sailing</col>	符文大炮<br>需要：<colNum0><Num0>级建筑</col>，<colNum1><Num1>级航海</col>	interface	generalUI	skillGuide
Dragon cannon Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>level <Num1> Sailing</col>	龙金大炮<br>需要：<colNum0><Num0>级建筑</col>，<colNum1><Num1>级航海</col>	interface	generalUI	skillGuide
Members: Forester's ration Requires: <colNum0>Level <Num0> Woodcutting</col>	会员：护林员的口粮<br>需要：<colNum0><Num0>级伐木</col>	interface	generalUI	skillGuide
Members: Chivalry Increases your defence by <Num0>%, strength by <Num1>%, and attack by <Num2>%. Requires: <colNum0>Level <Num3> Defence</col>, <colNum1>King's Ransom</col>	会员：骑士精神<br>提升你的防御<Num0>%、力量<Num1>%和攻击<Num2>%。<br>需要：<colNum0><Num3>级防御</col>，<colNum1>国王的赎金</col>	interface	generalUI	skillGuide
Members: Deadeye Increases your ranged attack by <Num0>%, your damage by <Num1>%, and your defence by <Num2>%. Requires: <colNum0>Unlock via the Royal Titans</col>	会员：神射手<br>提升你的远程攻击<Num0>%、伤害<Num1>%和防御<Num2>%。<br>需要：<colNum0>通过皇家泰坦解锁</col>	interface	generalUI	skillGuide
Members: Mystic Vigour Increases your magical attack and defence by <Num0>%, your magic strength by <Num1>% and your defence by <Num2>%. Requires: <colNum0>Unlock via the Royal Titans</col>	会员：神秘活力<br>提升你的魔法攻击和防御<Num0>%、魔法强度<Num1>%和防御<Num2>%。<br>需要：<colNum0>通过皇家泰坦解锁</col>	interface	generalUI	skillGuide
Members: Piety Increases your defence by <Num0>%, strength by <Num1>%, and attack by <Num2>%. Requires: <colNum0>Level <Num3> Defence</col>, <colNum1>King's Ransom</col>	会员：虔诚<br>提升你的防御等级<Num0>%、力量等级<Num1>%以及<br>攻击等级<Num2>%。<br>需要：<colNum0>等级<Num3>防御</col>，<colNum1>国王的赎金</col>	interface	generalUI	skillGuide
Members: Rigour Increases your ranged attack by <Num0>% and damage by <Num1>%, and your defence by <Num2>%. Requires: <colNum0>Level <Num3> Defence</col> Requires: <colNum1>Unlock via the Chambers of Xeric</col>	会员：严谨<br>提升你的远程等级<Num0>%和伤害<Num1>%，<br>以及防御等级<Num2>%。<br>需要：<colNum0>等级<Num3>防御</col>，<colNum1>通过泽里克圣所解锁</col>	interface	generalUI	skillGuide
Members: Augury Increases your magical attack and defence by <Num0>%, also increases your magic strength by <Num1>% and your defence by <Num2>%. Requires: <colNum0>Level <Num3> Defence</col> Requires: <colNum1>Unlock via the Chambers of Xeric</col>	会员：占卜术<br>提升你的魔法等级<和防御等级<<Num0>%，同时提升你的魔法伤害<Num1>% 和魔法抗性<Num2>%。<br>需要：<colNum0><Num3>级防御</col>，<colNum1>通过泽里克圣所解锁</col>	interface	generalUI	skillGuide
Initiate armour Requires: <colNum0>Level <Num0> Defence</col>, <colNum1>Recruitment Drive</col>	入教者盔甲<br>需要：<colNum0><Num0>级防御</col>，<colNum1>招募行动</col>	interface	generalUI	skillGuide
White warhammer Requires: <colNum0>Level <Num0> Strength</col>	白骑士战锤<br>需要：<colNum0><Num0>级力量</col>	interface	generalUI	skillGuide
Proselyte armour Requires: <colNum0>Level <Num0> Defence</col>, <colNum1>The Slug Menace</col>	皈依者盔甲<br>需要：<colNum0><Num0>级防御</col>，<colNum1>蛞蝓的威胁</col>	interface	generalUI	skillGuide
Void Knight equipment Requires: <colNum0>Level <Num0> Ranged</col>, <colNum1>level <Num1> Magic</col>, <colNum2>level <Num2> Defence</col>, <colNum3>level <Num3> Strength</col>, <colNum4>level <Num4> Attack</col>, <colNum5>level <Num5> Hitpoints</col>	虚空骑士装备<br>需要：<colNum0><Num0>级远程</col>，<colNum1><Num1>级魔法</col>，<colNum2><Num2>级防御</col>，<br><colNum3><Num3>级力量</col>，<colNum4><Num4>级攻击</col>，<colNum5><Num5>级生命值</col>	interface	generalUI	skillGuide
Void Knight mace Requires: <colNum0>Level <Num0> Ranged</col>, <colNum1>level <Num1> Defence</col>, <colNum2>level <Num2> Strength</col>, <colNum3>level <Num3> Attack</col>, <colNum4>level <Num4> Hitpoints</col>, <colNum5>level <Num5> Magic</col>	虚空骑士钉锤<br>需要：<colNum0><Num0>级远程</col>，<colNum1><Num1>级防御</col>，<colNum2><Num2>级力量</col>，<br><colNum3><Num3>级攻击</col>，<colNum4><Num4>级生命值</col>，<colNum5><Num5>级魔法</col>	interface	generalUI	skillGuide
Blessed spirit shield Requires: <colNum0>Level <Num0> Defence</col>	被祝福的精神护盾<br>需要：<colNum0><Num0>级防御</col>	interface	generalUI	skillGuide
Sunfire Fanatic armour Requires: <colNum0>Level <Num0> Defence</col>	阳火狂热者盔甲<br>需要：<colNum0><Num0>级防御</col>	interface	generalUI	skillGuide
<Num0>rd Age Druidic staff Requires: <colNum0>Level <Num1> Attack</col>	第<Num0>纪元德鲁伊法杖<br>需要：<colNum0><Num1>级攻击</col>	interface	generalUI	skillGuide
Arcane & Spectral spirit shields Requires: <colNum0>Level <Num0> Magic</col>, <colNum1>level <Num1> Defence</col>	奥术精神护盾和幽灵精神护盾<br>需要：<colNum0><Num0>级魔法</col>，<colNum1><Num1>级防御</col>	interface	generalUI	skillGuide
Elysian spirit shield Requires: <colNum0>Level <Num0> Defence</col>	极乐精神护盾<br>需要：<colNum0><Num0>级防御</col>	interface	generalUI	skillGuide
Elidinis' Ward Requires: <colNum0>Level <Num0> Defence</col>, <colNum1>level <Num1> Magic</col>	伊莉迪尼斯护符<br>需要：<colNum0><Num0>级防御</col>，<colNum1><Num1>级魔法</col>	interface	generalUI	skillGuide
Fortify Elidinis' Ward Requires: <colNum0>Level <Num0> Smithing</col>	强化伊莉迪尼斯护符<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Noxious Halberd Requires: <colNum0>Level <Num0> Smithing</col>	剧毒戟<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Celestial signet Requires: <colNum0>Level <Num0> Smithing</col>	天界印章<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Crystal helm Requires: <colNum0>Level <Num0> Smithing</col>	水晶头盔<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Crystal legs Requires: <colNum0>Level <Num0> Smithing</col>	水晶腿甲<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Crystal body Requires: <colNum0>Level <Num0> Smithing</col>	水晶胸甲<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Crystal pickaxe Requires: <colNum0>Level <Num0> Smithing</col>	水晶镐<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Crystal axe Requires: <colNum0>Level <Num0> Smithing</col>	水晶斧<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Crystal felling axe Requires: <colNum0>Level <Num0> Smithing</col>	水晶伐木斧<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Crystal harpoon Requires: <colNum0>Level <Num0> Smithing</col>	水晶鱼叉<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Crystal bow Requires: <colNum0>Level <Num0> Smithing</col>	水晶弓<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Crystal halberd Requires: <colNum0>Level <Num0> Smithing</col>	水晶戟<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Crystal shield Requires: <colNum0>Level <Num0> Smithing</col>	水晶盾<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Enhanced crystal key Requires: <colNum0>Level <Num0> Smithing</col>	强化水晶钥匙<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Eternal teleport crystal Requires: <colNum0>Level <Num0> Smithing</col>	永恒传送水晶<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Blade of Saeldor Requires: <colNum0>Level <Num0> Smithing</col>	赛尔多尔之刃<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Blade of Saeldor (c) Requires: <colNum0>Level <Num0> Smithing</col>	赛尔多尔之刃 (充能)<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Bow of Faerdhinen Requires: <colNum0>Level <Num0> Smithing</col>	法尔迪宁之弓<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Bow of Faerdhinen (c) Requires: <colNum0>Level <Num0> Smithing</col>	法尔迪宁之弓 (充能)<br>需要：<colNum0><Num0>级锻造</col>	interface	generalUI	skillGuide
Repair Piscarilius fishing cranes Requires: <colNum0>Level <Num0> Construction</col>	修理皮斯卡里琉斯钓鱼起重机<br>需要：<colNum0><Num0>级建筑</col>	interface	generalUI	skillGuide
Dense essence Requires: <colNum0>Level <Num0> Mining</col>	浓缩精华<br>需要：<colNum0><Num0>级采矿</col>	interface	generalUI	skillGuide
Clothes Pouch Requires: <colNum0>Level <Num0> Woodcutting</col>	衣物袋<br>需要：<colNum0><Num0>级伐木</col>	interface	generalUI	skillGuide
Normal pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	普通火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Achey pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	酸痛树火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Oak pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	橡木火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Willow pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	柳木火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Teak pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	柚木火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Arctic Pine pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	北极松火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Maple pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	枫木火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Mahogany pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	红木火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Yew pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	紫杉火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Camphor pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	樟木火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Magic pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	魔法火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Ironwood pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	铁木火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Redwood pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	红杉火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Rosewood pyre ships Requires: <colNum0>Level <Num0> Crafting</col>	玫瑰木火葬船<br>需要：<colNum0><Num0>级制作</col>	interface	generalUI	skillGuide
Harpie bug lanterns Not a light source Requires: <colNum0>Level <Num0> Slayer</col>	哈比虫灯笼 (非光源)<br>需要：<colNum0><Num0>级杀戮</col>	interface	generalUI	skillGuide
Infernal axe Requires: <colNum0>Level <Num0> Woodcutting</col>	地狱斧<br>需要：<colNum0><Num0>级伐木</col>	interface	generalUI	skillGuide
Fire of Eternal Light Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>Making Friends with My Arm</col>	恒光之火<br>需要：<colNum0><Num0>级建筑</col>，<colNum1>与"我的手臂"交朋友</col>	interface	generalUI	skillGuide
Fire of Nourishment Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>Making Friends with My Arm</col>	滋养之火<br>需要：<colNum0><Num0>级建筑</col>，<colNum1>与"我的手臂"交朋友</col>	interface	generalUI	skillGuide
Fire of Dehumidification Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>Making Friends with My Arm</col>	除湿之火<br>需要：<colNum0><Num0>级建筑</col>，<colNum1>与"我的手臂"交朋友</col>	interface	generalUI	skillGuide
Fire of Unseasonal Warmth Requires: <colNum0>Level <Num0> Construction</col>, <colNum1>Making Friends with My Arm</col>	驱寒之火<br>需要：<colNum0><Num0>级建筑</col>，<colNum1>与"我的手臂"交朋友</col>	interface	generalUI	skillGuide
Members: Upgraded Ancient Sceptre Requires: <colNum0>Level <Num0> Strength</col>, <colNum1>level <Num1> Magic</col>, <colNum2>Desert Treasure II - The Fallen Empire</col>	会员：升级版古代权杖<br>需要：<colNum0><Num0>级力量</col>，<colNum1><Num1>级魔法</col>，<colNum2>沙漠宝藏 II-陨落的帝国</col>	interface	generalUI	skillGuide
Members: Void Knight mace Requires: <colNum0>Level <Num0> Prayer</col>, <colNum1>level <Num1> Ranged</col>, <colNum2>level <Num2> Defence</col>, <colNum3>level <Num3> Strength</col>, <colNum4>level <Num4> Attack</col>, <colNum5>level <Num5> Magic</col>	会员：虚空骑士钉锤<br>需要：<colNum0><Num0>级祈祷</col>，<colNum1><Num1>级远程</col>，<colNum2><Num2>级防御</col>，<br><colNum3><Num3>级力量</col>，<colNum4><Num4>级攻击</col>，<colNum5><Num5>级魔法</col>	interface	generalUI	skillGuide
